Epoch,Train Loss,Validation Loss
1,3.5493397609047266,1.8748618761698406
2,0.9131733179092407,0.760908325513204
3,0.27951446693876514,0.8960309276978174
4,0.11113809632218402,0.5305646608273188
5,0.05259568883996943,0.5680200022955736
6,0.0879822670603576,0.7000962744156519
7,0.1216559545541911,0.8643196374177933
8,0.07866270173057589,0.8281140277783076
9,0.0702617432942371,0.8357869042083621
10,0.23036991501146037,2.180953244368235
11,0.5760090097623027,2.613293687502543
12,0.5242327095373817,1.7358311613400776
13,0.5466974357385999,1.7206107874711354
14,0.4393534981848105,2.1420198877652488
15,0.5796609529010628,3.1327813267707825
16,0.2667837419785033,1.9336632192134857
17,0.7629218303254279,1.9867157836755116
18,0.8269367964695329,2.203061103820801
19,0.5095226390327773,2.3102566798528037
20,0.36693262514666497,1.9643309464057286
