Epoch,Train Loss,Validation Loss
1,3.3668529671781204,2.4539670281940036
2,1.8782268254195942,1.7103025648328993
3,1.4617546481244705,1.6125241186883714
4,1.4411176302853752,1.6554053359561496
5,1.1439805740819258,1.4942104419072468
6,1.0470460618243498,1.5821722282303705
7,0.9229401718167698,1.989676554997762
8,0.8244321355048347,1.7945427298545837
9,1.1402053416651838,1.911646260155572
10,1.0790033002986628,1.7989360756344266
11,0.8704578460139387,1.289708177248637
12,0.8723996023044867,1.6625493301285639
13,0.9836210963206694,1.3818396661016676
14,0.8797679337508538,1.3456630441877577
15,0.9377183230484233,1.8363405863444011
16,0.9476179157328957,1.9495919247468312
17,1.0791288904078744,1.7560676501856909
18,0.9685827002805822,2.822453949186537
19,1.0459410984288244,2.5805713335673013
20,0.9834880752160269,1.9242245223787096
