Epoch,Train Loss,Validation Loss
1,3.021554848727058,2.6037950250837536
2,1.9822932586950415,2.0894601477517023
3,1.4114658201442045,1.7313488324483235
4,1.152580375180525,1.5361851056416829
5,0.9489846247084001,1.4092267751693726
6,0.8015453762867871,1.3551857206556532
7,0.6964758196297813,1.3079890939924452
8,0.6181124650380191,1.267081128226386
9,0.6159200808581184,1.2851817475424872
10,0.5340012285639258,1.1973983181847467
11,0.5139629463939106,1.1593904164102342
12,0.48306578616885576,1.1982195907168918
13,0.4330217693658436,1.1441626018948026
14,0.41457782510448904,1.1426034503512912
15,0.3761387594482478,1.1268938316239252
16,0.3863588825744741,1.1274391015370686
17,0.3631630206809324,1.026414652665456
18,0.356622638509554,1.1898482706811693
19,0.34820162636392255,1.0932291878594294
20,0.3230229852830662,1.0704584055476718
