Epoch,Train Loss,Validation Loss
1,2.4013974105610565,1.1558311118019953
2,0.70777887719519,0.8231213026576572
3,0.4721199243384249,0.7909337083498637
4,0.28582915269276676,0.7752210961447822
5,0.2985263992758358,0.8999039977788925
6,0.277535742148757,0.7719961251649592
7,0.3398396078058902,1.0142761336432562
8,0.3792881143881994,1.0627588497267828
9,0.3739994704887709,0.774171961678399
10,0.2935866065980757,1.7176052729288738
11,0.486901549019796,2.6153794527053833
12,0.5769371989676181,1.69150533941057
13,0.49872568096308145,1.7021066082848444
14,0.48170702926376285,0.9188080616295338
15,0.3690683947437826,1.6766093174616497
16,0.3980993635075934,1.3088257047865126
17,0.720755046024672,1.1971263455020056
18,0.5544287780135432,1.5748568375905354
19,0.5176621434443137,1.5398775272899203
20,0.3882346169146545,1.9850335121154785
