Epoch,Train Loss,Validation Loss
1,2.7062838042483612,1.8510852522320218
2,1.2597361084292917,1.0756721297899883
3,1.0105281577390783,1.0029643575350444
4,1.0396025145755095,1.1526388261053298
5,0.9592559521689135,0.9905950460169051
6,0.9644663377719767,1.1100229157341852
7,0.8886931223027846,1.1686842971377902
8,0.8300868912654764,1.0407332910431757
9,0.8641874404514537,1.0754007465309567
10,0.8483322359183255,0.9601655602455139
11,0.757864773273468,0.9460626840591431
12,0.8765813708305359,0.9746829271316528
13,0.7551359236240387,0.9890857007768419
14,0.8408607682761025,0.96400296025806
15,0.7822597342378953,0.8845616910192702
16,0.7350458380054025,0.9039017458756765
17,0.8049466425881666,0.9631549517313639
18,0.749309637967278,0.9811368783315023
19,0.8481456505901673,0.9394467141893175
20,0.7609172568601721,0.8759104874398973
