Epoch,Train Loss,Validation Loss
1,2.4529734884991363,1.4591336647669475
2,0.9025903379215914,1.1062442196740045
3,0.658940496690133,1.1528602706061468
4,0.6982545480132103,1.1542297005653381
5,0.8192034267327365,0.9374081691106161
6,1.1247679030194002,1.1983597013685439
7,1.0170898735523224,1.1231518851386175
8,1.0919413882143356,1.1872253583537207
9,0.9903586445485845,1.0426632165908813
10,0.9978188013329226,1.7012109491560194
11,1.051037311553955,1.304089069366455
12,0.9750944980803657,0.9690695471233792
13,1.0071579007541431,0.9715891546673245
14,0.9967757428393644,1.0248503618770175
15,0.9303748818004832,0.8828137980567085
16,1.001618453684975,0.8714259664217631
17,0.9839889529873344,1.180375377337138
18,0.9837983723948983,0.9755145774947273
19,1.0157863462672514,1.0078052149878607
20,1.0321691842640148,1.086861511071523
