Epoch,Train Loss,Validation Loss
1,4.199042423911717,3.6099528471628823
2,2.521828330081442,1.9772095183531444
3,1.5324484271847683,1.5949662625789642
4,1.3234327409578406,2.3759246468544006
5,1.4647489138271497,1.6127605934937794
6,1.2195421068564705,1.4995349943637848
7,1.0996303202017494,1.2924027343591054
8,1.4355336894159731,1.3881908158461254
9,0.8647554507074149,1.819850484530131
10,0.7010723225084012,1.5168417965372403
11,1.008855759449627,2.3195574482282004
12,1.298344124270522,1.7250976463158925
13,1.1920330194027529,3.913011829058329
14,1.2528853688551032,2.419632842143377
15,0.6451472348493078,1.8670490682125092
16,0.980694860867832,2.812708020210266
17,1.1463049012033835,2.611003577709198
18,0.9657464594296787,2.0959958285093307
19,1.1620701381369778,3.4741915265719094
20,1.2132023193913957,2.643822491168976
