Epoch,Train Loss,Validation Loss
1,3.595807935880578,3.051054040590922
2,2.3986040042794268,2.318657120068868
3,1.741771381834279,1.988630731900533
4,1.268221069937167,1.7419699629147847
5,1.0291394202605537,1.6106994152069092
6,0.8772241628688314,1.4774173498153687
7,0.7289172164771868,1.4736422697703044
8,0.6846965888272161,1.2929381827513378
9,0.5268779034199922,1.225634862979253
10,0.5492317883864694,1.2362470825513203
11,0.4510120593983194,1.2611781756083171
12,0.43039028540901514,1.194231112798055
13,0.38673308880432794,1.2404338121414185
14,0.36096543268017145,1.114857519666354
15,0.33063981520093005,1.1447261770566304
16,0.3223380550094273,1.153990387916565
17,0.3028220016023387,1.0586940546830494
18,0.3063018785222717,1.0357741316159566
19,0.2751222706359366,1.0746212402979534
20,0.2848172893990641,1.15796959400177
