Epoch,Train Loss,Validation Loss
1,3.8387478123540464,2.878275911013285
2,2.364049538322117,2.0567504167556763
3,1.5510220423988674,1.569943944613139
4,1.0411486366520757,1.3460050423940022
5,0.7729410632796909,1.1836773455142975
6,0.6300949519095214,1.1120866040388744
7,0.5054092277651248,1.0193416277567546
8,0.45908841166807257,1.0110011994838715
9,0.36443971874921216,0.948872983455658
10,0.3435642868280411,0.9212964276472727
11,0.301346088881078,0.8684889475504557
12,0.23084707655336545,0.837199866771698
13,0.21315168945685678,0.8554114997386932
14,0.2192533236482869,0.8833264062801996
15,0.19123132526874542,0.8419654369354248
16,0.16808339143576828,0.8235339323679606
17,0.14693875367874684,0.7710939049720764
18,0.1250202075942703,0.773021325469017
19,0.13068858922823615,0.836242233713468
20,0.14410263073185217,0.7877789984146754
