Epoch,Train Loss,Validation Loss
1,3.6339365606722622,3.091360886891683
2,2.1896582427232163,2.3216432332992554
3,1.410877217417178,1.8467463652292888
4,0.9569175010142119,1.561668296655019
5,0.6861369609832764,1.3793838620185852
6,0.5224763310473898,1.2647228042284648
7,0.3990670014982638,1.1594432791074116
8,0.3653598103834235,1.1350863377253215
9,0.2723362439352533,1.0182213584582012
10,0.2688752863070239,1.0319244662920635
11,0.1910455405064251,0.9988736311594645
12,0.21095486568368,0.9684082269668579
13,0.18907220758821652,1.013885627190272
14,0.15520590900079065,0.8954497575759888
15,0.13188555804283722,0.9422987401485443
16,0.12780021795112154,0.8667500962813696
17,0.13189293346975162,0.8282706290483475
18,0.10291238598849463,0.8294658760229746
19,0.09264690607138303,0.8795267939567566
20,0.09156996853973555,0.90004629890124
